Name	number
MSTRG.30063.3	13
MSTRG.5479.1	7
MSTRG.35452.1	1
MSTRG.12491.2	12
MSTRG.15139.1	8
MSTRG.18605.1	2
MSTRG.31152.3	2
MSTRG.6568.1	2
MSTRG.20525.1	2
MSTRG.13580.2	4
MSTRG.17000.1	5
MSTRG.16228.1	2
MSTRG.21123.4	7
MSTRG.21614.1	2
MSTRG.12208.8	13
MSTRG.7657.1	2
MSTRG.756.2	7
MSTRG.23046.2	4
MSTRG.17317.1	2
MSTRG.8746.1	10
MSTRG.6052.1	4
MSTRG.24906.4	13
MSTRG.10860.1	2
MSTRG.35253.1	7
MSTRG.26829.2	2
MSTRG.18406.1	1
MSTRG.20326.1	2
MSTRG.9835.1	1
MSTRG.7141.1	10
MSTRG.23301.4	3
MSTRG.6369.1	2
MSTRG.5044.6	8
MSTRG.7458.1	20
MSTRG.21415.1	2
MSTRG.8230.1	10
MSTRG.17698.1	5
MSTRG.557.2	12
MSTRG.30927.2	4
MSTRG.8547.1	2
MSTRG.10661.1	3
MSTRG.22504.1	9
MSTRG.32327.13	6
MSTRG.16093.1	1
MSTRG.27402.2	8
MSTRG.18787.1	9
MSTRG.11750.1	5
MSTRG.20127.1	6
MSTRG.9636.1	2
MSTRG.19876.1	2
MSTRG.17182.1	1
MSTRG.5336.3	32
MSTRG.21216.1	5
MSTRG.8031.1	1
MSTRG.26694.2	8
MSTRG.18271.1	19
MSTRG.1527.2	4
MSTRG.17499.1	1
MSTRG.9120.1	10
MSTRG.22305.1	2
MSTRG.18588.1	14
MSTRG.1891.1	4
MSTRG.9437.1	2
MSTRG.32995.5	6
MSTRG.19677.1	8
MSTRG.2980.1	2
MSTRG.3705.2	3
MSTRG.1011.2	3
MSTRG.32906.2	10
MSTRG.21597.1	2
MSTRG.35110.3	11
MSTRG.15377.3	2
MSTRG.18072.1	4
MSTRG.22686.1	13
MSTRG.27584.2	11
MSTRG.18389.1	2
MSTRG.19161.1	4
MSTRG.23775.1	3
MSTRG.21081.1	7
MSTRG.905.1	3
MSTRG.28182.5	11
MSTRG.28673.2	19
MSTRG.3506.2	3
MSTRG.19478.1	5
MSTRG.22170.1	3
MSTRG.13255.5	8
MSTRG.11052.2	2
MSTRG.21398.1	2
MSTRG.24864.1	3
MSTRG.29271.5	8
MSTRG.26296.2	2
MSTRG.31682.2	2
MSTRG.3870.1	2
MSTRG.22487.1	2
MSTRG.27385.2	14
MSTRG.32280.5	14
MSTRG.9899.6	4
MSTRG.23576.1	1
MSTRG.706.1	3
MSTRG.28474.2	2
MSTRG.3887.2	3
MSTRG.26868.4	8
MSTRG.24665.1	11
MSTRG.31483.2	3
MSTRG.7180.3	8
MSTRG.25754.1	2
MSTRG.23060.1	7
MSTRG.2599.2	15
MSTRG.32572.2	11
MSTRG.23657.6	5
MSTRG.21454.3	2
MSTRG.13031.2	6
MSTRG.23377.1	1
MSTRG.26843.1	14
MSTRG.24466.1	2
MSTRG.27932.1	18
MSTRG.18526.8	13
MSTRG.14120.2	13
MSTRG.4777.2	6
MSTRG.34750.2	2
MSTRG.23632.3	5
MSTRG.571.1	2
MSTRG.25555.1	5
MSTRG.52.1	7
MSTRG.32373.2	2
MSTRG.10628.1	1
MSTRG.888.1	2
MSTRG.26644.1	14
MSTRG.3489.2	9
MSTRG.4261.2	3
MSTRG.11717.1	2
MSTRG.15890.1	3
MSTRG.27733.1	3
MSTRG.16615.2	3
MSTRG.5350.2	3
MSTRG.12806.1	13
MSTRG.10112.1	2
MSTRG.372.1	2
MSTRG.28822.1	3
MSTRG.32945.4	3
MSTRG.30742.1	4
MSTRG.5667.2	6
MSTRG.35640.2	2
MSTRG.10429.1	4
MSTRG.24522.3	9
MSTRG.13404.4	5
MSTRG.11201.1	7
MSTRG.29911.1	10
MSTRG.1858.1	2
MSTRG.26445.1	3
MSTRG.31831.1	4
MSTRG.20713.2	14
MSTRG.24839.3	10
MSTRG.11518.1	9
MSTRG.5431.7	6
MSTRG.27534.1	2
MSTRG.2947.1	13
MSTRG.16416.2	13
MSTRG.32920.1	4
MSTRG.12607.1	5
MSTRG.173.1	2
MSTRG.28623.1	4
MSTRG.1342.1	2
MSTRG.30543.1	1
MSTRG.5468.2	3
MSTRG.35441.2	2
MSTRG.11002.1	2
MSTRG.18683.5	7
MSTRG.29712.1	2
MSTRG.29221.4	5
MSTRG.2431.1	5
MSTRG.1659.1	3
MSTRG.31632.1	5
MSTRG.11899.1	6
MSTRG.16797.2	3
MSTRG.2748.1	2
MSTRG.32721.1	4
MSTRG.12988.1	8
MSTRG.10294.1	2
MSTRG.7646.2	8
MSTRG.21603.2	2
MSTRG.17886.2	7
MSTRG.15192.2	24
MSTRG.12408.1	5
MSTRG.26501.3	3
MSTRG.3837.1	2
MSTRG.1143.1	5
MSTRG.33810.1	2
MSTRG.11383.1	10
MSTRG.18975.2	17
MSTRG.4926.1	6
MSTRG.2232.1	1
MSTRG.7410.7	2
MSTRG.31433.1	1
MSTRG.20315.2	3
MSTRG.9824.2	12
MSTRG.7130.2	14
MSTRG.27996.6	8
MSTRG.3321.1	6
MSTRG.2549.1	3
MSTRG.32522.1	10
MSTRG.12789.1	1
MSTRG.10095.1	6
MSTRG.17687.2	9
MSTRG.3638.1	16
MSTRG.11464.6	7
MSTRG.4410.1	15
MSTRG.33611.1	3
MSTRG.13878.1	13
MSTRG.11184.1	5
MSTRG.29894.1	2
MSTRG.18776.2	18
MSTRG.16082.2	21
MSTRG.4727.1	5
MSTRG.2033.1	8
MSTRG.20696.2	6
MSTRG.23671.5	8
MSTRG.34700.1	2
MSTRG.12273.1	2
MSTRG.9625.2	3
MSTRG.26319.4	3
MSTRG.14967.1	8
MSTRG.5816.1	18
MSTRG.3122.1	18
MSTRG.8020.2	3
MSTRG.15565.4	12
MSTRG.13362.1	7
MSTRG.1516.3	17
MSTRG.18260.2	4
MSTRG.33992.1	3
MSTRG.6414.4	6
MSTRG.6905.1	3
MSTRG.4211.1	5
MSTRG.14451.1	2
MSTRG.13679.1	1
MSTRG.29695.1	14
MSTRG.18577.2	7
MSTRG.19.1	34
MSTRG.2605.3	6
MSTRG.5300.1	6
MSTRG.23963.2	3
MSTRG.20497.2	3
MSTRG.14768.1	8
MSTRG.12074.1	3
MSTRG.28090.1	1
MSTRG.33429.2	2
MSTRG.27209.4	5
MSTRG.15857.1	3
MSTRG.13163.1	2
MSTRG.25006.1	1
MSTRG.4592.1	2
MSTRG.18061.2	5
MSTRG.33793.1	10
MSTRG.4012.1	2
MSTRG.11557.3	4
MSTRG.6706.1	1
MSTRG.16946.1	2
MSTRG.339.1	9
MSTRG.14252.1	14
MSTRG.19150.2	1
MSTRG.34882.1	22
MSTRG.5101.1	7
MSTRG.23764.2	23
MSTRG.15341.1	1
MSTRG.5998.1	7
MSTRG.4029.2	2
MSTRG.35971.1	1
MSTRG.24853.2	10
MSTRG.18142.7	5
MSTRG.16430.1	2
MSTRG.15658.1	3
MSTRG.4393.1	6
MSTRG.32151.18	7
MSTRG.14824.3	8
MSTRG.2787.3	3
MSTRG.16747.1	5
MSTRG.14053.1	3
MSTRG.5482.1	1
MSTRG.34683.1	1
MSTRG.12447.3	8
MSTRG.24099.1	1
MSTRG.17836.1	16
MSTRG.15142.1	2
MSTRG.3876.3	7
MSTRG.1182.3	3
MSTRG.6080.4	3
MSTRG.6571.1	1
MSTRG.22731.4	6
MSTRG.5799.1	10
MSTRG.430.12	10
MSTRG.35772.1	1
MSTRG.18925.1	2
MSTRG.16231.1	2
MSTRG.6888.1	3
MSTRG.4194.1	8
MSTRG.20845.1	1
MSTRG.7660.1	8
MSTRG.17320.1	2
MSTRG.21934.1	1
MSTRG.6008.2	2
MSTRG.7977.1	1
MSTRG.5283.1	2
MSTRG.8575.4	7
MSTRG.6372.1	2
MSTRG.22041.7	12
MSTRG.27921.2	2
MSTRG.18726.1	2
MSTRG.20646.1	2
MSTRG.7461.1	19
MSTRG.23621.4	16
MSTRG.10300.2	14
MSTRG.26078.1	2
MSTRG.30930.2	23
MSTRG.17121.1	14
MSTRG.19815.1	8
MSTRG.10617.2	8
MSTRG.21735.1	1
MSTRG.8550.1	2
MSTRG.27167.1	7
MSTRG.20901.3	4
MSTRG.18210.1	5
MSTRG.8480.12	11
MSTRG.11795.5	15
MSTRG.8867.1	2
MSTRG.22824.1	3
MSTRG.20130.1	1
MSTRG.11706.2	7
MSTRG.28256.1	3
MSTRG.58.3	6
MSTRG.27722.2	3
MSTRG.20727.6	10
MSTRG.23913.1	1
MSTRG.9956.1	3
MSTRG.7262.1	15
MSTRG.23422.4	14
MSTRG.1530.2	8
MSTRG.10998.2	6
MSTRG.8351.1	5
MSTRG.18591.1	5
MSTRG.1847.2	5
MSTRG.7279.2	3
MSTRG.9440.1	1
MSTRG.25600.4	8
MSTRG.19680.1	14
MSTRG.28057.1	2
MSTRG.23714.1	9
MSTRG.29146.1	3
MSTRG.19997.1	2
MSTRG.18028.2	5
MSTRG.31066.1	2
MSTRG.24803.1	2
MSTRG.18392.1	4
MSTRG.34849.1	11
MSTRG.32155.1	2
MSTRG.20503.3	2
MSTRG.7915.8	3
MSTRG.5712.5	7
MSTRG.19481.1	4
MSTRG.2737.2	10
MSTRG.33244.1	7
MSTRG.8169.2	2
MSTRG.12977.2	3
MSTRG.10283.2	9
MSTRG.29718.3	10
MSTRG.27024.3	6
MSTRG.28993.2	7
MSTRG.3826.2	6
MSTRG.22490.1	1
MSTRG.11372.2	14
MSTRG.4915.2	29
MSTRG.20884.3	3
MSTRG.14664.5	3
MSTRG.15109.1	3
MSTRG.3310.2	3
MSTRG.35739.1	1
MSTRG.33045.1	6
MSTRG.10084.2	5
MSTRG.13550.2	9
MSTRG.23896.1	1
MSTRG.7136.4	8
MSTRG.34134.1	2
MSTRG.24985.1	2
MSTRG.22291.1	7
MSTRG.13867.2	19
MSTRG.11173.2	2
MSTRG.23016.2	2
MSTRG.29883.2	11
MSTRG.18765.3	11
MSTRG.35223.1	3
MSTRG.23380.1	2
MSTRG.12262.2	9
MSTRG.510.1	3
MSTRG.5805.2	2
MSTRG.6339.1	2
MSTRG.34706.3	12
MSTRG.32012.3	9
MSTRG.22372.6	9
MSTRG.7428.1	34
MSTRG.35304.6	11
MSTRG.10631.1	9
MSTRG.9995.3	3
MSTRG.35024.1	12
MSTRG.14757.2	2
MSTRG.891.1	5
MSTRG.3492.2	3
MSTRG.8390.3	4
MSTRG.10948.1	2
MSTRG.36113.1	1
MSTRG.26964.1	5
MSTRG.24270.1	2
MSTRG.7229.1	13
MSTRG.23198.2	20
MSTRG.23753.3	5
MSTRG.8318.1	5
MSTRG.10432.1	6
MSTRG.18067.4	2
MSTRG.692.1	6
MSTRG.1370.4	12
MSTRG.1861.1	3
MSTRG.33799.3	2
MSTRG.35960.2	2
MSTRG.9407.1	7
MSTRG.11521.1	6
MSTRG.32194.3	4
MSTRG.4382.2	8
MSTRG.12610.1	2
MSTRG.11838.1	2
MSTRG.129.2	16
MSTRG.8119.1	16
MSTRG.12927.1	2
MSTRG.10233.1	2
MSTRG.18359.1	10
MSTRG.1662.1	10
MSTRG.17825.2	3
MSTRG.30863.1	5
MSTRG.20279.1	7
MSTRG.11322.1	5
MSTRG.9208.1	1
MSTRG.2751.1	2
MSTRG.16220.2	2
MSTRG.12739.13	4
MSTRG.1979.1	1
MSTRG.19448.1	6
MSTRG.34689.3	2
MSTRG.31952.1	2
MSTRG.20834.2	3
MSTRG.21368.1	2
MSTRG.12411.1	2
MSTRG.3840.1	3
MSTRG.21923.2	3
MSTRG.13500.1	7
MSTRG.26821.3	5
MSTRG.1463.1	3
MSTRG.9589.1	2
MSTRG.25749.4	26
MSTRG.36096.1	1
MSTRG.19249.1	2
MSTRG.2552.1	4
MSTRG.21169.1	10
MSTRG.12792.1	1
MSTRG.14906.1	13
MSTRG.3641.1	6
MSTRG.35579.3	15
MSTRG.13881.1	3
MSTRG.22258.1	1
MSTRG.9073.1	7
MSTRG.13301.1	2
MSTRG.27156.2	3
MSTRG.4730.1	7
MSTRG.25059.7	10
MSTRG.23347.1	4
MSTRG.22813.2	9
MSTRG.28245.2	7
MSTRG.32859.2	5
MSTRG.10670.3	9
MSTRG.35063.3	21
MSTRG.12593.1	6
MSTRG.24436.1	4
MSTRG.33948.2	8
MSTRG.31254.2	4
MSTRG.22059.1	5
MSTRG.15885.4	6
MSTRG.27728.4	10
MSTRG.13682.1	1
MSTRG.22.1	7
MSTRG.4531.1	2
MSTRG.14771.1	7
MSTRG.23148.1	6
MSTRG.3459.2	5
MSTRG.5620.1	4
MSTRG.15860.1	3
MSTRG.24237.1	1
MSTRG.13119.2	3
MSTRG.18017.3	5
MSTRG.13763.6	14
MSTRG.13483.1	1
MSTRG.25326.1	7
MSTRG.21026.3	8
MSTRG.28618.4	10
MSTRG.659.1	1
MSTRG.14572.1	3
MSTRG.26415.1	2
MSTRG.10552.8	17
MSTRG.24038.1	4
MSTRG.15661.1	2
MSTRG.27504.1	5
MSTRG.11361.3	4
MSTRG.16750.1	1
MSTRG.143.1	2
MSTRG.25127.1	14
MSTRG.5438.2	6
MSTRG.34639.2	2
MSTRG.26216.1	14
MSTRG.31111.4	4
MSTRG.29508.4	5
MSTRG.27305.1	2
MSTRG.31919.1	10
MSTRG.6891.1	3
MSTRG.9048.3	3
MSTRG.16551.1	9
MSTRG.30314.1	5
MSTRG.7980.1	14
MSTRG.35212.2	3
MSTRG.26597.1	2
MSTRG.17640.1	2
MSTRG.31403.1	1
MSTRG.6328.2	5
MSTRG.29889.4	12
MSTRG.16568.2	10
MSTRG.27686.1	3
MSTRG.27106.1	2
MSTRG.2519.1	1
MSTRG.26081.1	9
MSTRG.3608.1	3
MSTRG.32809.1	2
MSTRG.30115.1	2
MSTRG.7781.1	3
MSTRG.8506.2	30
MSTRG.26398.1	1
MSTRG.2003.1	4
MSTRG.31204.1	5
MSTRG.8870.1	16
MSTRG.27487.1	6
MSTRG.26162.6	6
MSTRG.28576.1	9
MSTRG.17458.2	3
MSTRG.317.3	4
MSTRG.30496.1	2
MSTRG.3409.1	2
MSTRG.8307.2	4
MSTRG.29665.1	8
MSTRG.31585.1	5
MSTRG.20467.2	10
MSTRG.28060.1	2
MSTRG.27288.1	2
MSTRG.32674.1	2
MSTRG.14802.5	5
MSTRG.26454.3	5
MSTRG.18031.2	2
MSTRG.28377.1	2
MSTRG.1096.1	6
MSTRG.30297.1	13
MSTRG.35195.2	13
MSTRG.29466.1	4
MSTRG.2185.1	33
MSTRG.18348.2	3
MSTRG.31386.1	4
MSTRG.20268.2	6
MSTRG.14539.1	9
MSTRG.25166.3	5
MSTRG.32475.1	16
MSTRG.8172.2	6
MSTRG.10239.3	3
MSTRG.12980.2	2
MSTRG.499.3	17
MSTRG.28949.3	3
MSTRG.15628.1	2
MSTRG.33564.1	26
MSTRG.8489.2	13
MSTRG.16717.1	6
MSTRG.14023.1	1
MSTRG.1732.7	9
MSTRG.18149.2	21
MSTRG.34653.1	2
MSTRG.31187.1	6
MSTRG.9578.2	2
MSTRG.15112.1	4
MSTRG.5769.1	20
MSTRG.3075.1	8
MSTRG.19238.2	15
MSTRG.35742.1	2
MSTRG.35251.4	2
MSTRG.32276.1	5
MSTRG.15429.1	8
MSTRG.18404.4	12
MSTRG.6858.1	3
MSTRG.4164.1	8
MSTRG.33365.1	3
MSTRG.11129.3	7
MSTRG.16518.1	5
MSTRG.32040.6	5
MSTRG.31759.3	8
MSTRG.5253.1	7
MSTRG.34454.1	2
MSTRG.23336.2	3
MSTRG.17607.1	2
MSTRG.35543.1	4
MSTRG.16002.1	12
MSTRG.20616.1	5
MSTRG.9634.4	6
MSTRG.6659.1	11
MSTRG.16319.1	8
MSTRG.34535.6	4
MSTRG.7748.1	2
MSTRG.5054.1	2
MSTRG.21705.1	4
MSTRG.3728.8	8
MSTRG.17408.1	3
MSTRG.3448.3	2
MSTRG.8837.1	7
MSTRG.6143.1	5
MSTRG.10951.1	3
MSTRG.35344.1	3
MSTRG.1800.1	8
MSTRG.33738.3	3
MSTRG.31706.10	7
MSTRG.20417.1	2
MSTRG.9926.1	2
MSTRG.7232.1	1
MSTRG.7549.1	2
MSTRG.21506.1	11
MSTRG.8321.1	3
MSTRG.17789.1	2
MSTRG.15095.1	3
MSTRG.3249.3	4
MSTRG.8638.1	2
MSTRG.22104.4	14
MSTRG.10752.1	2
MSTRG.4618.8	10
MSTRG.18878.1	8
MSTRG.16184.1	2
MSTRG.20798.1	2
MSTRG.20218.1	13
MSTRG.9727.1	7
MSTRG.7033.1	7
MSTRG.11841.1	2
MSTRG.14578.3	13
MSTRG.19967.1	5
MSTRG.17273.1	1
MSTRG.8122.1	2
MSTRG.26294.5	10
MSTRG.12930.1	4
MSTRG.21307.1	3
MSTRG.9211.1	3
MSTRG.27383.5	6
MSTRG.18679.1	2
MSTRG.1982.1	5
MSTRG.2707.2	11
MSTRG.31908.2	1
MSTRG.20599.1	1
MSTRG.10708.13	2
MSTRG.704.4	10
MSTRG.9528.1	1
MSTRG.19277.4	11
MSTRG.19768.1	3
MSTRG.17074.1	2
MSTRG.21688.1	14
MSTRG.29561.5	6
MSTRG.12731.1	2
MSTRG.18163.1	11
MSTRG.1419.2	4
MSTRG.22777.1	3
MSTRG.20083.1	2
MSTRG.11659.2	5
MSTRG.9012.1	13
MSTRG.27675.2	10
MSTRG.13820.1	1
MSTRG.19252.1	2
MSTRG.23866.1	2
MSTRG.21172.1	2
MSTRG.19569.1	6
MSTRG.21489.1	8
MSTRG.22261.1	1
MSTRG.26387.2	2
MSTRG.31773.2	3
MSTRG.3961.1	3
MSTRG.6698.3	2
MSTRG.20655.3	5
MSTRG.22578.1	2
MSTRG.9393.1	6
MSTRG.19053.1	2
MSTRG.23667.1	21
MSTRG.30485.2	10
MSTRG.24756.1	2
MSTRG.22062.1	1
MSTRG.31854.7	10
MSTRG.29654.2	8
MSTRG.18536.3	5
MSTRG.9474.6	7
MSTRG.7271.3	4
MSTRG.9194.1	2
MSTRG.25845.1	3
MSTRG.23151.1	6
MSTRG.26934.1	9
MSTRG.24240.1	2
MSTRG.15816.2	6
MSTRG.23468.1	2
MSTRG.3779.2	6
MSTRG.1085.2	3
MSTRG.33752.2	2
MSTRG.14211.2	16
MSTRG.24557.1	1
MSTRG.13439.2	3
MSTRG.29455.2	3
MSTRG.34350.5	7
MSTRG.31375.2	5
MSTRG.11880.3	8
MSTRG.30005.14	8
MSTRG.25646.1	9
MSTRG.171.4	8
MSTRG.662.1	2
MSTRG.3263.2	2
MSTRG.19426.3	15
MSTRG.10719.1	4
MSTRG.13203.7	4
MSTRG.24041.1	5
MSTRG.15126.5	5
MSTRG.15617.2	6
MSTRG.979.1	1
MSTRG.26735.1	2
MSTRG.11808.1	3
MSTRG.15981.1	8
MSTRG.27824.1	2
MSTRG.25130.1	3
MSTRG.31947.4	3
MSTRG.5441.2	6
MSTRG.10203.1	6
MSTRG.463.1	2
MSTRG.28913.1	8
MSTRG.15101.2	5
MSTRG.30833.1	2
MSTRG.8242.8	3
MSTRG.29511.4	3
MSTRG.26536.1	12
MSTRG.1949.1	4
MSTRG.31922.1	10
MSTRG.11698.4	4
MSTRG.11609.1	2
MSTRG.14393.2	2
MSTRG.19291.3	3
MSTRG.27625.1	3
MSTRG.7936.2	5
MSTRG.5242.2	10
MSTRG.10004.1	1
MSTRG.264.1	4
MSTRG.28714.1	6
MSTRG.26020.1	5
MSTRG.1433.1	4
MSTRG.30634.1	2
MSTRG.5559.2	3
MSTRG.36066.1	2
MSTRG.35532.2	11
MSTRG.24414.3	9
MSTRG.15799.2	5
MSTRG.29803.1	6
MSTRG.31723.1	2
MSTRG.20605.2	7
MSTRG.16397.5	4
MSTRG.23986.8	8
MSTRG.2839.1	2
MSTRG.32812.1	11
MSTRG.10385.1	2
MSTRG.30341.11	11
MSTRG.3928.1	2
MSTRG.1234.1	2
MSTRG.33901.1	7
MSTRG.11474.1	21
MSTRG.27490.1	3
MSTRG.2323.1	14
MSTRG.20986.2	7
MSTRG.31524.1	2
MSTRG.20406.2	8
MSTRG.25884.3	16
MSTRG.3412.1	2
MSTRG.32613.1	2
MSTRG.10186.1	2
MSTRG.28896.1	6
MSTRG.15084.2	9
MSTRG.3729.1	2
MSTRG.1035.1	6
MSTRG.4501.1	3
MSTRG.33702.1	12
MSTRG.13969.1	2
MSTRG.11275.1	10
MSTRG.29985.1	1
MSTRG.18867.2	2
MSTRG.16173.2	4
MSTRG.27291.1	2
MSTRG.4818.1	2
MSTRG.2124.1	1
MSTRG.14567.4	6
MSTRG.12364.1	5
MSTRG.7022.2	15
MSTRG.28380.1	1
MSTRG.32994.1	8
MSTRG.5907.1	2
MSTRG.3213.1	5
MSTRG.21385.5	12
MSTRG.13453.1	2
MSTRG.4391.4	2
MSTRG.18351.2	2
MSTRG.4302.1	2
MSTRG.20271.2	6
MSTRG.9200.2	5
MSTRG.11076.1	7
MSTRG.14542.1	2
MSTRG.29786.1	8
MSTRG.18668.2	5
MSTRG.14368.4	6
MSTRG.14859.1	1
MSTRG.12165.1	2
MSTRG.24008.1	3
MSTRG.28181.1	7
MSTRG.3594.1	2
MSTRG.32795.1	3
MSTRG.5708.1	2
MSTRG.26575.3	7
MSTRG.15948.1	2
MSTRG.13254.1	1
MSTRG.29270.1	2
MSTRG.4683.1	8
MSTRG.33884.1	2
MSTRG.31190.1	4
MSTRG.9581.2	20
MSTRG.4103.1	2
MSTRG.14343.1	4
MSTRG.7484.7	21
MSTRG.34973.1	2
MSTRG.15432.1	3
MSTRG.1472.3	4
MSTRG.3395.1	6
MSTRG.15749.1	13
MSTRG.13055.1	1
MSTRG.16521.1	5
MSTRG.1789.3	3
MSTRG.4484.1	3
MSTRG.9382.2	4
MSTRG.14144.1	26
MSTRG.17610.1	2
MSTRG.16838.1	2
MSTRG.5573.1	1
MSTRG.34774.1	3
MSTRG.12538.3	5
MSTRG.23656.2	6
MSTRG.1273.3	15
MSTRG.17927.1	16
MSTRG.15233.1	3
MSTRG.6662.1	1
MSTRG.35863.1	1
MSTRG.16322.1	9
MSTRG.19059.3	17
MSTRG.32097.2	2
MSTRG.20445.4	20
MSTRG.20936.1	3
MSTRG.7751.1	6
MSTRG.6979.1	1
MSTRG.4285.1	1
MSTRG.17411.1	2
MSTRG.2679.3	5
MSTRG.5374.1	1
MSTRG.8840.1	1
MSTRG.26432.5	8
MSTRG.18500.1	8
MSTRG.6463.1	1
MSTRG.20420.1	10
MSTRG.18817.1	1
MSTRG.7832.6	16
MSTRG.20737.1	2
MSTRG.7552.1	2
MSTRG.26169.1	7
MSTRG.17792.1	2
MSTRG.19906.1	8
MSTRG.17212.1	1
MSTRG.13492.3	2
MSTRG.21826.1	2
MSTRG.8641.1	3
MSTRG.10708.2	5
MSTRG.26724.2	4
MSTRG.27258.1	3
MSTRG.18301.1	14
MSTRG.20221.1	10
MSTRG.9730.1	2
MSTRG.8958.1	6
MSTRG.22915.1	3
MSTRG.28347.1	1
MSTRG.7353.1	2
MSTRG.23513.4	10
MSTRG.21310.1	1
MSTRG.14898.3	22
MSTRG.17593.1	1
MSTRG.28902.2	7
MSTRG.30822.2	10
MSTRG.8442.1	3
MSTRG.24602.4	2
MSTRG.27059.1	1
MSTRG.18682.1	5
MSTRG.9531.1	1
MSTRG.18999.1	2
MSTRG.28148.1	16
MSTRG.19771.1	3
MSTRG.2536.5	7
MSTRG.30068.1	8
MSTRG.21691.1	1
MSTRG.23805.1	1
MSTRG.29237.1	2
MSTRG.18119.2	1
MSTRG.17394.1	12
MSTRG.31157.1	2
MSTRG.20039.2	1
MSTRG.22780.1	2
MSTRG.11171.5	2
MSTRG.8523.6	5
MSTRG.6320.3	13
MSTRG.13094.3	7
MSTRG.22200.1	1
MSTRG.18483.1	3
MSTRG.32246.1	11
MSTRG.19572.1	11
MSTRG.2828.2	2
MSTRG.3600.2	15
MSTRG.10374.2	3
MSTRG.21492.1	20
MSTRG.26390.2	8
MSTRG.3917.2	16
MSTRG.1223.2	9
MSTRG.29038.1	5
MSTRG.22581.1	4
MSTRG.9349.2	12
MSTRG.32327.6	9
MSTRG.5049.4	4
MSTRG.6341.14	12
MSTRG.19009.2	4
MSTRG.2312.2	6
MSTRG.32047.1	2
MSTRG.23670.1	1
MSTRG.22898.1	9
MSTRG.800.1	18
MSTRG.3490.5	7
MSTRG.3401.2	4
MSTRG.10946.4	7
MSTRG.33136.1	2
MSTRG.15353.8	9
MSTRG.15844.5	3
MSTRG.23987.1	2
MSTRG.21293.1	4
MSTRG.10175.2	7
MSTRG.34225.1	4
MSTRG.22382.1	2
MSTRG.13958.2	5
MSTRG.27280.2	7
MSTRG.18856.3	3
MSTRG.35314.1	1
MSTRG.23471.1	6
MSTRG.5985.5	13
MSTRG.601.1	5
MSTRG.33708.3	3
MSTRG.24560.1	1
MSTRG.32103.3	7
MSTRG.7519.1	2
MSTRG.11836.4	4
MSTRG.34026.1	2
MSTRG.14531.2	3
MSTRG.7392.3	5
MSTRG.12925.4	2
MSTRG.10722.1	9
MSTRG.35115.1	2
MSTRG.15620.2	2
MSTRG.982.1	7
MSTRG.23993.11	9
MSTRG.26432.13	7
MSTRG.24361.1	2
MSTRG.15937.2	3
MSTRG.13243.2	31
MSTRG.4672.2	17
MSTRG.20832.5	11
MSTRG.14332.2	9
MSTRG.25450.1	2
MSTRG.4989.2	2
MSTRG.35496.1	2
MSTRG.8409.1	6
MSTRG.10523.1	2
MSTRG.783.1	2
MSTRG.1952.1	2
MSTRG.15421.2	4
MSTRG.11612.1	12
MSTRG.36005.1	7
MSTRG.11929.1	1
MSTRG.12701.1	1
MSTRG.21722.5	16
MSTRG.35297.1	2
MSTRG.24179.2	3
MSTRG.10324.1	2
MSTRG.17916.2	5
MSTRG.1753.1	7
MSTRG.30954.1	2
MSTRG.25268.2	2
MSTRG.11413.1	2
MSTRG.19539.1	6
MSTRG.2842.1	2
MSTRG.16311.2	9
MSTRG.21459.1	1
MSTRG.9943.5	5
MSTRG.12502.1	9
MSTRG.19692.8	3
MSTRG.3931.1	2
MSTRG.17400.2	2
MSTRG.35098.1	2
MSTRG.27446.2	2
MSTRG.1554.1	4
MSTRG.13997.4	15
MSTRG.11794.1	2
MSTRG.25069.2	11
MSTRG.16692.2	5
MSTRG.2643.1	2
MSTRG.35353.3	9
MSTRG.12883.1	7
MSTRG.7541.2	3
MSTRG.8075.1	10
MSTRG.17781.2	2
MSTRG.6469.3	3
MSTRG.5935.4	5
MSTRG.3732.1	7
MSTRG.22349.1	2
MSTRG.9164.1	5
MSTRG.13972.1	1
MSTRG.27247.2	3
MSTRG.16129.3	11
MSTRG.4821.1	1
MSTRG.7067.6	5
MSTRG.11595.1	2
MSTRG.23438.1	5
MSTRG.16493.2	3
MSTRG.28336.2	2
MSTRG.5910.1	5
MSTRG.35154.3	8
MSTRG.13409.2	4
MSTRG.24036.4	7
MSTRG.12684.1	2
MSTRG.24527.1	3
MSTRG.31345.2	8
MSTRG.13282.4	6
MSTRG.13773.1	1
MSTRG.31900.3	3
MSTRG.4622.1	2
MSTRG.23239.1	4
MSTRG.14862.1	3
MSTRG.19760.2	19
MSTRG.35726.5	12
MSTRG.30057.2	7
MSTRG.5711.1	3
MSTRG.24328.1	3
MSTRG.15951.1	2
MSTRG.31146.2	5
MSTRG.11651.3	4
MSTRG.6800.1	14
MSTRG.10879.3	12
MSTRG.13574.1	7
MSTRG.25417.1	1
MSTRG.32235.2	2
MSTRG.14943.6	2
MSTRG.14663.1	5
MSTRG.26506.1	2
MSTRG.22206.3	6
MSTRG.15752.1	4
MSTRG.24129.1	2
MSTRG.11452.3	8
MSTRG.25218.1	10
MSTRG.16841.1	6
MSTRG.234.1	2
MSTRG.15278.5	3
